RiskYear,NumberOfPersons,ActivityCode,TravellingArea,DangerousAreas,CompanyAge,FinancialRating,Duration,ClaimCost,NumberOfClaims
2021,1.00,M,Sweden,Excluded,4.457221,A,0.0602,0E-8,0
2021,2.00,J,Whole world,Excluded,3.3073237,A,0.8022,0E-8,0
2019,10.00,F,Sweden,Excluded,0.23271732,AN,0.1834,0E-8,0
2022,1.00,N,Whole world,Excluded,3.0965092,A,0.7502,0E-8,0
2020,1765.00,O,Whole world,Excluded,28.52293,missing,1.0021,0E-8,0
2019,5.00,G,Whole world,Excluded,45.952087,AAA,0.6708,0E-8,0
2022,1.00,M,Whole world,Excluded,45.913757,A,0.1670,0E-8,0
2019,5.00,G,Whole world,Excluded,37.308693,C,0.7447,0E-8,0
2022,2.00,M,Whole world,Excluded,38.06434,AAA,0.1616,0E-8,0
2021,15.00,M,Whole world,Excluded,32.416153,AAA,0.2465,0E-8,0
2018,75.00,J,Whole world,Excluded,27.5154,AAA,0.8954,0E-8,0
2019,3089.00,M,Whole world,Not Excluded,28.210815,A,0.5038,0E-8,0
2020,1.00,F,Sweden,Excluded,24.104038,B,0.3669,0E-8,0
2020,524.00,R,Whole world,Excluded,23.88501,A,1.0021,0E-8,0
2019,1.00,J,Whole world,Excluded,18.69952,B,0.1123,0E-8,0
2021,1.00,S,Whole world,Excluded,18.272417,AA,0.6982,0E-8,0
2021,14.00,M,Whole world,Excluded,13.305955,AA,0.1670,0E-8,0
2022,1.00,M,Sweden,Excluded,13.686516,A,0.1397,0E-8,0
2020,2.00,C,Europe,Excluded,11.132101,A,0.9856,0E-8,0
2021,2.00,M,Whole world,Excluded,9.319644,AA,0.0931,0E-8,0
2022,2.00,F,Sweden,Excluded,9.374401,AA,0.7366,0E-8,0
2022,3.00,J,Whole world,Excluded,8.733744,B,0.3340,0E-8,0
2022,40.00,J,Whole world,Excluded,8.618754,A,0.3340,0E-8,0
2021,1.00,M,Sweden,Excluded,7.186858,AA,0.7475,0E-8,0
2021,2.00,M,Whole world,Excluded,6.806297,AA,0.6681,0E-8,0
2018,2.00,M,Whole world,Excluded,3.2963724,B,0.4764,0E-8,0
2018,6.00,M,Whole world,Excluded,3.028063,B,0.8104,0E-8,0
2019,1.00,M,Whole world,Excluded,3.8275154,B,0.6680,0E-8,0
2019,1.00,M,Whole world,Excluded,2.7433264,B,0.8269,0E-8,0
2020,1.00,N,Whole world,Excluded,3.7399042,B,0.3723,0E-8,0
2022,1.00,G,Whole world,Excluded,5.7002053,A,0.3177,0E-8,0
2018,4.00,G,Whole world,Excluded,0.97741276,AN,0.1122,0E-8,0
2019,1.00,J,Sweden,Excluded,1.8781656,A,0.1671,0E-8,0
2020,1.00,J,Sweden,Excluded,2.8774812,AA,0.8323,0E-8,0
2022,2.00,F,Sweden,Excluded,4.8569474,C,0.5503,0E-8,0
2022,1.00,M,Whole world,Excluded,4.3449693,AA,0.4190,0E-8,0
2018,1.00,J,Whole world,Excluded,0.12867899,AN,0.9747,0E-8,0
2021,6.00,M,Nordic countries,Excluded,2.1574264,AA,0.2437,0E-8,0
2020,1.00,H,Whole world,Excluded,0.76386034,AN,0.5859,0E-8,0
2020,2.00,M,Whole world,Excluded,0.58042437,AN,0.0465,0E-8,0
2022,3.00,M,Whole world,Excluded,2.0616016,B,0.0164,0E-8,0
2022,1.00,M,Europe,Excluded,0.9801506,AN,0.0301,0E-8,0
2022,1.00,M,Sweden,Excluded,0.733744,AN,0.3286,0E-8,0
2018,5.00,N,Whole world,Excluded,23.000685,missing,0.5859,0E-8,0
2018,2.00,M,Whole world,Excluded,86.001366,missing,0.9994,0E-8,0
2020,42.00,R,Whole world,Excluded,5.190965,missing,1.0021,0E-8,0
2022,1.00,S,Whole world,Excluded,5.3333335,missing,0.8187,0E-8,0
2021,1.00,N,Sweden,Excluded,4.1423683,missing,0.8378,0E-8,0
2021,1.00,F,Sweden,Excluded,8.845996,missing,0.6435,0E-8,0
2022,3.00,G,Whole world,Excluded,20.35592,A,0.8324,0E-8,0
2019,2.00,N,Whole world,Excluded,16.637918,A,0.9747,0E-8,0
2019,3.00,L,Whole world,Excluded,11.531828,AA,0.9145,0E-8,0
2021,5.00,J,Whole world,Excluded,10.255989,B,0.3313,0E-8,0
2021,1.00,M,Whole world,Excluded,8.060233,AA,0.8105,0E-8,0
2020,6.00,M,Whole world,Excluded,6.321697,A,0.6708,0E-8,0
2021,2.00,M,Whole world,Excluded,5.577002,AA,0.0493,0E-8,0
2022,7.00,K,Whole world,Excluded,5.724846,AA,0.0329,0E-8,0
2020,1.00,M,Europe,Excluded,3.0718687,A,0.2382,0E-8,0
2022,4.00,K,Whole world,Excluded,4.629706,AA,0.9008,0E-8,0
2020,2.00,M,Whole world,Excluded,1.0568104,AN,0.5695,0E-8,0
2022,2.00,M,Europe,Excluded,0.29842573,AN,0.6654,0E-8,0
2022,2.00,L,Whole world,Excluded,67.052704,missing,0.0849,0E-8,0
2021,4.00,S,Europe,Excluded,28.251883,missing,0.6051,0E-8,0
2022,2.00,M,Whole world,Not Excluded,42.672142,missing,0.9994,0E-8,0
2021,2.00,X,Sweden,Excluded,37.33607,missing,0.6872,0E-8,0
2019,9.00,G,Sweden,Excluded,40.498287,AA,0.6708,0E-8,0
2021,10.00,F,Whole world,Excluded,34.96509,A,0.2876,0E-8,0
2020,2.00,G,Whole world,Excluded,32.260098,AAA,0.4162,0E-8,0
2020,2.00,G,Whole world,Excluded,30.42026,AAA,0.1643,0E-8,0
2020,5.00,C,Whole world,Excluded,29.497604,B,0.2355,0E-8,0
2018,75.00,J,Whole world,Excluded,22.431211,AAA,0.2656,0E-8,0
2021,13.00,X,Whole world,Excluded,25.073238,AAA,0.7529,0E-8,0
2018,34.00,C,Whole world,Excluded,20.607803,AAA,0.7529,0E-8,0
2019,6.00,R,Whole world,Excluded,15.745379,B,0.3341,0E-8,0
2020,2.00,M,Whole world,Excluded,13.034907,AA,0.4162,0E-8,0
2022,13.00,M,Europe,Excluded,13.50308,AAA,0.3340,0E-8,0
2022,2.00,K,Whole world,Excluded,12.70089,AAA,0.5668,0E-8,0
2019,30.00,C,Whole world,Excluded,9.675565,AAA,0.7529,0E-8,0
2022,2.00,M,Whole world,Excluded,11.030801,A,0.5093,0E-8,0
2022,4.00,J,Whole world,Excluded,10.225873,AA,0.4983,0E-8,0
2018,1.00,C,Whole world,Excluded,6.072553,A,0.0465,0E-8,0
2019,3.00,F,Whole world,Excluded,6.6666665,A,0.7475,0E-8,0
2022,2.00,N,Whole world,Excluded,8.577686,C,0.0602,0E-8,0
2021,4.00,F,Sweden,Excluded,7.1950717,C,0.3367,0E-8,0
2020,3.00,S,Sweden,Excluded,5.0595484,A,0.8707,0E-8,0
2022,14.00,J,Nordic countries,Excluded,6.795346,AA,0.8296,0E-8,0
2021,1.00,H,Whole world,Excluded,5.119781,B,0.8077,0E-8,0
2020,1.00,M,Europe,Excluded,3.6413414,A,0.6571,0E-8,0
2019,4.00,F,Sweden,Excluded,2.6201231,AA,0.5476,0E-8,0
2021,26.00,M,Whole world,Excluded,4.591376,AA,0.3286,0E-8,0
2019,10.00,G,Whole world,Excluded,2.091718,A,0.3313,0E-8,0
2022,1.00,M,Whole world,Excluded,4.8542094,B,0.3258,0E-8,0
2019,1.00,M,Europe,Excluded,1.2676249,AN,0.1424,0E-8,0
2020,2.00,M,Whole world,Excluded,1.7303216,AN,0.7146,0E-8,0
2022,5.00,F,Sweden,Excluded,3.3292265,A,0.0548,0E-8,0
2019,1.00,M,Sweden,Excluded,0.20807666,AN,0.0602,0E-8,0
2021,1.00,N,Whole world,Excluded,2.0396988,A,0.7146,0E-8,0
2021,1.00,G,Whole world,Excluded,1.908282,C,0.5394,0E-8,0
2021,1.00,G,Whole world,Excluded,1.631759,IR,0.8378,0E-8,0
2022,1.00,M,Whole world,Excluded,1.1772759,AN,0.1971,0E-8,0
2022,1.00,F,Whole world,Excluded,0.8377823,AN,0.6599,0E-8,0
2019,1.00,F,Sweden,Excluded,6.913073,missing,0.8405,0E-8,0
2018,2.00,N,Sweden,Excluded,4.150582,missing,0.3805,0E-8,0
2021,1.00,N,Whole world,Excluded,1.3661876,missing,0.1670,0E-8,0
2019,6.00,L,Whole world,Excluded,61.54141,missing,0.3121,0E-8,0
2021,6.00,R,Whole world,Excluded,45.086926,missing,0.7886,0E-8,0
2022,1.00,A,Sweden,Excluded,2.7843943,missing,0.2848,0E-8,0
2022,2.00,L,Whole world,Excluded,33.869953,missing,0.9145,0E-8,0
2020,1.00,R,Sweden,Excluded,30.239561,missing,0.9336,0E-8,0
2022,1.00,R,Whole world,Excluded,0.44353184,missing,0.3723,0E-8,0
2019,2.00,F,Whole world,Excluded,34.75154,missing,0.2876,0E-8,0
2020,10.00,C,Whole world,Excluded,36.848732,AAA,1.0021,0E-8,0
2022,60.00,H,Whole world,Excluded,31.978098,AAA,0.0849,0E-8,0
2018,9.00,C,Whole world,Excluded,20.194387,B,0.2711,0E-8,0
2021,6.00,N,Whole world,Excluded,21.226557,AAA,0.3286,0E-8,0
2020,31.00,J,Whole world,Excluded,15.942505,AAA,0.1369,0E-8,0
2020,3.00,G,Whole world,Excluded,14.491445,AA,0.0849,0E-8,0
2018,45.00,F,Europe,Excluded,12.490075,A,0.9145,0E-8,0
2018,2.00,Q,Whole world,Excluded,11.660506,A,0.1342,0E-8,0
2019,12.00,J,Whole world,Excluded,11.93703,AAA,0.9994,0E-8,0
2022,3.00,N,Whole world,Excluded,13.382615,AA,0.1314,0E-8,0
2019,2.00,C,Whole world,Excluded,10.119097,B,0.5010,0E-8,0
2020,10.00,F,Whole world,Excluded,9.691992,AA,0.9172,0E-8,0
2022,28.00,F,Whole world,Excluded,11.644079,AAA,0.3040,0E-8,0
2018,1.00,G,Europe,Excluded,5.596167,AA,0.9474,0E-8,0
2020,2.00,Q,Whole world,Excluded,6.7214236,AA,0.7639,0E-8,0
2020,1.00,M,Whole world,Excluded,6.288843,AA,0.4682,0E-8,0
2021,2.00,M,Whole world,Excluded,5.577002,AA,0.9501,0E-8,0
2022,2.00,M,Europe,Excluded,5.1416836,AA,0.0356,0E-8,0
2022,37.00,J,Whole world,Excluded,4.7857633,AA,0.2546,0E-8,0
2020,3.00,J,Sweden,Excluded,2.6310747,AA,0.8488,0E-8,0
2021,1.00,J,Whole world,Excluded,1.100616,AN,0.7912,0E-8,0
2020,1640.00,O,Whole world,Excluded,44.503765,missing,1.0021,0E-8,0
2020,2.00,M,Whole world,Excluded,13.9986315,missing,0.8597,0E-8,0
2019,30.00,H,Whole world,Excluded,58.759754,AAA,0.9994,0E-8,0
2020,2.00,X,Whole world,Excluded,46.861053,AA,0.2519,0E-8,0
2019,15.00,C,Sweden,Excluded,40.728268,AAA,0.4135,0E-8,0
2020,10.00,G,Europe,Excluded,33.50308,AAA,0.4162,0E-8,0
2020,2.00,K,Whole world,Excluded,33.18823,A,0.8679,0E-8,0
2018,5.00,G,Whole world,Excluded,28.966461,AAA,0.5284,0E-8,0
2020,16.00,C,Whole world,Excluded,30.970568,AAA,0.1506,0E-8,0
2022,3.00,F,Whole world,Excluded,32.900753,AAA,0.7475,0E-8,0
2020,313.00,M,Whole world,Not Excluded,29.21013,A,0.4983,0E-8,0
2020,65.00,M,Whole world,Not Excluded,29.21013,A,0.5038,0E-8,0
2020,4.00,G,Whole world,Excluded,24.818617,AAA,0.5832,0E-8,0
2022,4.00,G,Whole world,Excluded,26.819986,AAA,0.4189,0E-8,0
2021,6.00,C,Whole world,Excluded,22.067078,AA,0.2465,0E-8,0
2021,20.00,C,Whole world,Excluded,18.86653,AA,0.1752,0E-8,0
2018,2.00,M,Whole world,Excluded,13.815195,A,0.8625,0E-8,0
2018,2.00,J,Whole world,Excluded,11.219712,AA,0.7146,0E-8,0
2021,2.00,M,Europe,Excluded,12.054757,A,0.2574,0E-8,0
2022,1.00,G,Sweden,Excluded,11.378508,B,0.0246,0E-8,0
2022,9.00,M,Whole world,Excluded,11.033539,A,0.7529,0E-8,0
2019,2.00,G,Whole world,Excluded,8.005476,AA,0.0657,0E-8,0
2019,1.00,M,Sweden,Excluded,7.6824093,A,0.2465,0E-8,0
2018,1.00,F,Whole world,Excluded,6.08898,B,0.9172,0E-8,0
2018,2.00,J,Whole world,Excluded,4.424367,AA,0.9720,0E-8,0
2019,15.00,C,Whole world,Excluded,4.9034905,A,0.0493,0E-8,0
2018,2.00,G,Sweden,Excluded,3.8329911,B,0.3012,0E-8,0
2022,1.00,J,Sweden,Excluded,6.8747435,AA,0.2519,0E-8,0
2019,1.00,J,Sweden,Excluded,3.137577,AA,0.4135,0E-8,0
2021,10.00,M,Sweden,Excluded,5.0431213,AA,0.6763,0E-8,0
2021,7.00,J,Whole world,Excluded,4.936345,AA,0.7529,0E-8,0
2022,12.00,G,Whole world,Excluded,5.0239563,A,0.7119,0E-8,0
2020,1.00,M,Whole world,Excluded,1.7303216,A,0.5285,0E-8,0
2020,1.00,I,Whole world,Excluded,1.5195072,B,0.3286,0E-8,0
2020,1.00,G,Sweden,Excluded,0.7118412,AN,0.8871,0E-8,0
2022,1.00,M,Whole world,Excluded,0.23271732,AN,0.8981,0E-8,0
2022,1.00,J,Whole world,Excluded,0.06297057,AN,0.9282,0E-8,0
2018,4.00,G,Sweden,Excluded,4.0930867,missing,0.4600,0E-8,0
2022,2.00,G,Whole world,Excluded,56.473648,AA,0.7256,0E-8,0
2018,20.00,G,Whole world,Excluded,41.10609,AAA,0.0849,0E-8,0
2018,31.00,C,Whole world,Excluded,27.378508,AAA,0.0849,0E-8,0
2022,7.00,A,Whole world,Excluded,29.029432,AA,0.0329,0E-8,0
2019,4.00,C,Whole world,Excluded,25.237509,A,0.9994,0E-8,0
2022,2.00,M,Whole world,Excluded,26.76523,AAA,0.9145,0E-8,0
2018,11.00,G,Whole world,Excluded,16.57495,AA,0.5038,0E-8,0
2021,16.00,C,Whole world,Excluded,12.284737,AA,0.8324,0E-8,0
2018,3.00,M,Nordic countries,Excluded,7.2936344,AA,0.2984,0E-8,0
2021,2.00,J,Whole world,Excluded,4.7748117,AA,0.1397,0E-8,0
2019,1.00,G,Whole world,Excluded,1.3004792,AN,0.4792,0E-8,0
2021,1.00,M,Whole world,Excluded,1.596167,A,0.2465,0E-8,0
2020,3.00,M,Whole world,Excluded,40.670773,missing,1.0021,0E-8,0
2021,1.00,M,Sweden,Excluded,9.048596,missing,0.6708,0E-8,0
2020,50.00,D,Whole world,Excluded,49.96304,AAA,0.6708,0E-8,0
2019,2.00,M,Whole world,Excluded,35.063656,AAA,0.8378,0E-8,0
2020,7.00,G,Sweden,Excluded,35.200546,A,0.1643,0E-8,0
2020,4.00,F,Whole world,Excluded,33.062286,AAA,0.2711,0E-8,0
2022,2.00,L,Whole world,Excluded,34.847366,A,0.2519,0E-8,0
2019,19.00,M,Whole world,Excluded,30.414783,AAA,0.2465,0E-8,0
2019,4.00,C,Whole world,Excluded,28.558521,AAA,0.4298,0E-8,0
2022,4.00,C,Whole world,Excluded,31.559206,AA,0.2602,0E-8,0
2020,1226.00,M,Whole world,Not Excluded,29.21013,A,0.5038,0E-8,0
2021,15.00,H,Europe,Excluded,29.160849,AAA,0.3970,0E-8,0
2022,3.00,J,Whole world,Excluded,22.948666,AA,0.5805,0E-8,0
2020,2.00,P,Whole world,Excluded,19.033539,B,0.9391,0E-8,0
2022,1.00,C,Whole world,Excluded,18.403833,B,0.1588,0E-8,0
2021,6.00,F,Europe,Excluded,16.914442,IR,0.0849,0E-8,0
2020,5.00,G,Whole world,Excluded,15.066393,AA,0.6818,0E-8,0
2020,1.00,M,Whole world,Excluded,13.336071,A,0.9637,0E-8,0
2020,2.00,G,Whole world,Excluded,13.199179,AAA,1.0021,0E-8,0
2021,2.00,M,Sweden,Excluded,13.607119,A,0.0794,0E-8,0
2022,14.00,G,Whole world,Excluded,12.060233,AAA,0.1616,0E-8,0
2020,3.00,J,Whole world,Excluded,8.2245035,A,0.5010,0E-8,0
2020,2.00,G,Europe,Excluded,8.084873,AA,0.0411,0E-8,0
2021,1.00,C,Whole world,Excluded,9.073237,A,0.0465,0E-8,0
2022,1.00,C,Whole world,Excluded,10.072553,A,0.9528,0E-8,0
2019,5.00,F,Whole world,Excluded,5.1718,AA,0.5038,0E-8,0
2021,2.00,G,Nordic countries,Excluded,5.963039,AA,0.4381,0E-8,0
2022,3.00,C,Whole world,Excluded,6.403833,AA,0.6215,0E-8,0
2021,1.00,M,Nordic countries,Excluded,4.7748117,AA,0.4491,0E-8,0
2018,10.00,M,Whole world,Excluded,1.5906913,A,0.2957,0E-8,0
2018,2.00,G,Whole world,Excluded,1.0349076,AN,0.6324,0E-8,0
2018,1.00,M,Europe,Excluded,0.65160847,AN,0.4901,0E-8,0
2021,2.00,G,Sweden,Excluded,3.6276524,A,0.5476,0E-8,0
2022,2.00,M,Nordic countries,Excluded,4.591376,AA,0.4628,0E-8,0
2018,2.00,F,Sweden,Excluded,0.58863795,AN,0.3477,0E-8,0
2022,2.00,G,Whole world,Excluded,4.3750854,AA,0.1369,0E-8,0
2019,1.00,G,Sweden,Excluded,0.8980151,AN,0.3094,0E-8,0
2019,2.00,G,Sweden,Excluded,0.41341546,AN,0.1369,0E-8,0
2019,1.00,M,Sweden,Excluded,0.21355236,AN,0.7803,0E-8,0
2022,10.00,I,Whole world,Excluded,3.0499659,C,0.7311,0E-8,0
2022,7.00,F,Whole world,Excluded,1.4099932,AN,0.1232,0E-8,0
2022,2.00,F,Whole world,Excluded,0.1779603,AN,0.6379,0E-8,0
2022,1.00,F,Europe,Excluded,22.505133,missing,0.8323,0E-8,0
2022,1.00,F,Sweden,Excluded,3.2443533,missing,0.2902,0E-8,0
2022,2.00,F,Sweden,Excluded,16.837782,missing,0.1616,0E-8,0
2021,1.00,M,Sweden,Excluded,1.8234086,missing,0.3724,0E-8,0
2019,1.00,R,Whole world,Excluded,1.4099932,missing,0.5202,0E-8,0
2022,1.00,F,Nordic countries,Excluded,15.252566,missing,0.7940,0E-8,0
2020,12.00,S,Whole world,Excluded,44.999317,missing,0.5394,0E-8,0
2022,1.00,G,Whole world,Excluded,1.1526352,missing,0.6543,0E-8,0
2019,2.00,C,Whole world,Excluded,19.000685,missing,0.3340,0E-8,0
2021,14.00,F,Whole world,Excluded,31.37577,AAA,0.1616,0E-8,0
2020,5.00,Q,Whole world,Excluded,28.517454,A,0.5120,0E-8,0
2020,66.00,F,Whole world,Excluded,23.915127,AA,0.2492,0E-8,0
2022,2.00,G,Whole world,Excluded,20.145105,AA,0.8679,0E-8,0
2022,2.00,M,Whole world,Excluded,19.496235,C,0.0931,0E-8,0
2019,2.00,J,Whole world,Excluded,14.735113,AA,0.1561,0E-8,0
2020,1.00,N,Europe,Excluded,12.087611,A,0.4080,0E-8,0
2019,1.00,M,Whole world,Excluded,10.995209,AA,0.2766,0E-8,0
2020,10.00,G,Whole world,Excluded,10.75154,AAA,0.7502,0E-8,0
2021,4.00,N,Whole world,Excluded,9.371663,AA,0.0520,0E-8,0
2020,1.00,R,Europe,Excluded,8.046543,A,0.6297,0E-8,0
2022,3.00,Q,Whole world,Excluded,8.722793,AAA,0.7639,0E-8,0
2020,5.00,Q,Whole world,Excluded,5.0787134,AA,0.0438,0E-8,0
2019,1.00,C,Sweden,Excluded,1.3579739,AN,0.7338,0E-8,0
2021,1.00,J,Whole world,Excluded,3.1266255,A,0.8789,0E-8,0
2022,2.00,L,Whole world,Excluded,0.8268309,AN,0.6708,0E-8,0
2021,26.00,O,Whole world,Excluded,35.126625,missing,0.5230,0E-8,0
2021,1016.00,O,Whole world,Excluded,45.505817,missing,0.9994,0E-8,0
2020,2.00,X,Sweden,Excluded,36.33402,missing,0.3149,0E-8,0
2021,2.00,G,Sweden,Excluded,49.204655,A,0.4135,0E-8,0
2019,2.00,X,Whole world,Excluded,45.86174,A,0.7475,0E-8,0
2019,15.00,C,Whole world,Excluded,45.190964,A,0.8324,0E-8,0
2022,41.00,C,Whole world,Excluded,33.62628,AAA,0.3340,0E-8,0
2022,1.00,M,Whole world,Excluded,32.9911,A,0.7065,0E-8,0
2021,3.00,G,Whole world,Excluded,29.065023,A,0.9994,0E-8,0
2022,1.00,G,Whole world,Excluded,27.063656,C,0.4189,0E-8,0
2019,30.00,I,Whole world,Excluded,23.726215,AAA,0.7283,0E-8,0
2018,35.00,J,Whole world,Excluded,22.442163,AA,0.2519,0E-8,0
2018,10.00,L,Whole world,Excluded,21.51677,AA,0.5038,0E-8,0
2018,3.00,G,Europe,Excluded,21.609856,AA,0.8378,0E-8,0
2019,15.00,C,Whole world,Excluded,15.403149,B,0.2519,0E-8,0
2021,2.00,G,Nordic countries,Excluded,16.94456,AA,0.5038,0E-8,0
2020,2.00,M,Whole world,Excluded,15.315537,AA,0.6653,0E-8,0
2020,5.00,G,Whole world,Excluded,15.137577,AAA,0.4162,0E-8,0
2020,8.00,C,Whole world,Excluded,12.958248,AA,0.2875,0E-8,0
2019,7.00,J,Europe,Excluded,11.939767,AA,0.3805,0E-8,0
2019,125.00,H,Whole world,Excluded,9.221082,AA,0.9501,0E-8,0
2019,1.00,G,Whole world,Excluded,8.944558,AA,0.4572,0E-8,0
2020,30.00,N,Whole world,Excluded,9.601643,A,0.8378,0E-8,0
2021,8.00,M,Whole world,Excluded,10.034224,B,0.2465,0E-8,0
2022,4.00,M,Whole world,Excluded,11.030801,C,0.0356,0E-8,0
2022,1.00,R,Whole world,Excluded,10.568104,A,0.1041,0E-8,0
2019,2.00,M,Whole world,Excluded,6.4312115,B,0.3422,0E-8,0
2022,3.00,G,Europe,Excluded,8.243669,A,0.0849,0E-8,0
2018,2.00,F,Whole world,Excluded,3.9616702,C,0.7338,0E-8,0
2021,2.00,J,Europe,Excluded,6.814511,A,0.1013,0E-8,0
2018,12.00,G,Nordic countries,Excluded,3.468857,B,0.1041,0E-8,0
2020,1.00,C,Europe,Excluded,4.5968513,A,0.4682,0E-8,0
2021,1557.00,C,Whole world,Not Excluded,5.5852156,AA,0.5148,0E-8,0
2018,13.00,C,Whole world,Excluded,1.8507872,A,0.1150,0E-8,0
2022,2.00,G,Whole world,Excluded,5.0924025,B,0.5449,0E-8,0
2021,4.00,F,Whole world,Excluded,3.9288158,B,0.7748,0E-8,0
2019,6.00,M,Sweden,Excluded,1.631759,A,0.2300,0E-8,0
2019,1.00,M,Whole world,Excluded,1.3059548,AN,0.0876,0E-8,0
2022,1.00,M,Nordic countries,Excluded,4.188912,AA,0.1533,0E-8,0
2021,1.00,C,Whole world,Excluded,2.7214236,AA,0.0630,0E-8,0
2020,3.00,M,Europe,Excluded,0.8788501,AN,0.8077,0E-8,0
2022,1.00,M,Sweden,Excluded,2.822724,missing,0.6270,0E-8,0
2022,1.00,M,Whole world,Excluded,0.1943874,missing,0.6735,0E-8,0
2019,6.00,L,Whole world,Excluded,61.54141,missing,0.4408,0E-8,0
2019,5.00,S,Whole world,Excluded,48.0,missing,0.8734,0E-8,0
2020,4.00,R,Whole world,Excluded,10.913074,missing,0.7584,0E-8,0
2019,1.00,S,Whole world,Excluded,2.3326488,missing,0.1807,0E-8,0
2019,2.00,F,Whole world,Excluded,8.892539,missing,0.1423,0E-8,0
2020,22.00,O,Whole world,Excluded,31.143053,AAA,0.3231,0E-8,0
2020,14.00,F,Whole world,Excluded,30.373716,AA,0.8378,0E-8,0
2019,3.00,H,Whole world,Excluded,28.988363,B,0.9501,0E-8,0
2021,1.00,M,Whole world,Excluded,20.632444,A,0.2629,0E-8,0
2022,1.00,M,Whole world,Excluded,21.63176,AA,0.7366,0E-8,0
2021,3.00,M,Whole world,Excluded,19.14853,A,0.5421,0E-8,0
2020,2.00,J,Whole world,Excluded,12.91718,A,0.8186,0E-8,0
2019,15.00,M,Whole world,Excluded,11.652293,AAA,0.6708,0E-8,0
2020,3.00,C,Whole world,Excluded,12.336756,AAA,0.3340,0E-8,0
2022,3.00,G,Whole world,Excluded,13.749487,A,0.4189,0E-8,0
2021,1.00,M,Whole world,Excluded,8.073922,AA,0.6654,0E-8,0
2019,6.00,M,Whole world,Excluded,5.322382,AA,0.6708,0E-8,0
2018,2.00,M,Whole world,Excluded,4.0574946,AA,0.8899,0E-8,0
2022,3.00,J,Whole world,Excluded,7.0417523,B,0.1178,0E-8,0
2019,5.00,H,Whole world,Excluded,2.1957564,AN,0.7310,0E-8,0
2021,6.00,M,Europe,Excluded,4.049281,AA,0.5859,0E-8,0
2021,1.00,G,Whole world,Excluded,1.5906913,A,0.0329,0E-8,0
2022,23.00,C,Whole world,Excluded,2.494182,B,0.1616,0E-8,0
2021,1.00,M,Sweden,Excluded,0.9691992,B,0.0904,0E-8,0
2022,2.00,F,Whole world,Excluded,0.7118412,AN,0.1971,0E-8,0
2021,1.00,G,Whole world,Excluded,1.5003422,missing,0.5969,0E-8,0
2021,1199.00,O,Whole world,Excluded,29.524982,missing,0.9994,0E-8,0
2018,5.00,G,Whole world,Excluded,7.3319645,missing,0.9693,0E-8,0
2019,9.00,G,Whole world,Excluded,74.42026,B,0.0849,0E-8,0
2020,137.00,C,Whole world,Excluded,56.147842,AAA,0.4983,0E-8,0
2019,2.00,M,Whole world,Excluded,45.44011,IR,0.4518,0E-8,0
2021,41.00,C,Whole world,Excluded,32.62697,A,0.6654,0E-8,0
2019,3.00,F,Whole world,Excluded,29.900068,AAA,0.2519,0E-8,0
2022,2.00,R,Europe,Excluded,30.288843,AA,0.5805,0E-8,0
2019,10.00,M,Whole world,Excluded,26.502396,AA,0.7475,0E-8,0
2019,6.00,F,Whole world,Excluded,25.79603,A,0.2465,0E-8,0
2019,6.00,H,Whole world,Excluded,23.964409,AA,0.9994,0E-8,0
2022,13.00,X,Whole world,Excluded,26.072554,AA,0.7529,0E-8,0
2020,2.00,C,Whole world,Excluded,22.707735,B,0.4956,0E-8,0
2018,15.00,G,Whole world,Excluded,19.29911,AAA,0.9145,0E-8,0
2022,1.00,G,Whole world,Excluded,22.683094,AA,0.5859,0E-8,0
2020,2.00,M,Whole world,Excluded,19.488022,AA,0.0411,0E-8,0
2020,7.00,G,Whole world,Excluded,19.123888,AA,0.8350,0E-8,0
2019,2.00,C,Whole world,Excluded,15.099247,AAA,0.9966,0E-8,0
2019,2.00,G,Whole world,Excluded,12.761123,AAA,0.6215,0E-8,0
2021,1.00,M,Europe,Excluded,14.565366,AA,0.0794,0E-8,0
2022,2.00,M,Sweden,Excluded,14.606434,A,0.9200,0E-8,0
2022,2.00,J,Whole world,Excluded,14.557153,AA,0.2902,0E-8,0
2019,1.00,J,Europe,Excluded,11.501711,AA,0.6134,0E-8,0
2020,2.00,P,Whole world,Excluded,11.964408,C,0.4216,0E-8,0
2022,40.00,J,Whole world,Excluded,12.522929,AA,0.2519,0E-8,0
2018,2.00,G,Europe,Excluded,6.086242,AA,0.9583,0E-8,0
2022,28.00,M,Whole world,Excluded,8.440794,AA,0.8378,0E-8,0
2019,1.00,N,Sweden,Excluded,5.0951405,A,0.1479,0E-8,0
2021,2.00,J,Whole world,Excluded,6.1136208,AA,0.8542,0E-8,0
2021,2.00,J,Whole world,Excluded,6.067077,B,0.1944,0E-8,0
2022,2.00,Q,Whole world,Excluded,6.7214236,B,0.2300,0E-8,0
2021,10.00,J,Europe,Excluded,4.895277,B,0.8050,0E-8,0
2020,9.00,S,Whole world,Excluded,3.5674195,AA,0.6325,0E-8,0
2019,9.00,M,Nordic countries,Excluded,2.494182,AA,0.2547,0E-8,0
2020,1.00,M,Nordic countries,Excluded,3.1430528,B,0.1944,0E-8,0
2020,1.00,S,Sweden,Excluded,3.1293635,B,0.8378,0E-8,0
2021,1.00,S,Sweden,Excluded,4.131417,A,0.1616,0E-8,0
